,Document_ID,Token_ID,Token_Name,Count_for_Doc,TF_IDF_for_Doc,Token_Freq_per_Docs,IDF_for_Token
56916,5,6916,peter,1,0.002654609,0.00058072,1.336472237
56932,5,6932,pharmacologic,7,0.016047268,0.004065041,1.15415068
56935,5,6935,pharmacotherapy,3,0.006877401,0.00174216,1.15415068
56946,5,6946,photo,5,0.022373095,0.0029036,2.252762968
56947,5,6947,photocoagulation,10,0.036692516,0.005807201,1.84729786
56948,5,6948,photocoagulation surgery,5,0.022373095,0.0029036,2.252762968
56949,5,6949,phys,1,0.002654609,0.00058072,1.336472237
56952,5,6952,physical examination,1,0.003097834,0.00058072,1.559615788
56961,5,6961,physiol,1,0.002292467,0.00058072,1.15415068
56969,5,6969,pinprick,4,0.017898476,0.00232288,2.252762968
56972,5,6972,pk,2,0.005309217,0.00116144,1.336472237
56974,5,6974,placebo,11,0.025217136,0.006387921,1.15415068
56975,5,6975,placebo controlled,2,0.004584934,0.00116144,1.15415068
56980,5,6980,planning,1,0.003669252,0.00058072,1.84729786
56983,5,6983,plantar,7,0.025684761,0.004065041,1.84729786
56984,5,6984,plantar pressure,4,0.017898476,0.00232288,2.252762968
56999,5,6999,plication,3,0.011007755,0.00174216,1.84729786
57007,5,7007,plus,2,0.004584934,0.00116144,1.15415068
57020,5,7020,po,1,0.003097834,0.00058072,1.559615788
57037,5,7037,pool,1,0.002654609,0.00058072,1.336472237
57042,5,7042,poor quality,1,0.002292467,0.00058072,1.15415068
57045,5,7045,pop,9,0.040271571,0.005226481,2.252762968
57046,5,7046,pop busui,8,0.035796952,0.004645761,2.252762968
57081,5,7081,portion,1,0.002654609,0.00058072,1.336472237
57086,5,7086,position statement,4,0.014677006,0.00232288,1.84729786
57087,5,7087,positive,5,0.011462334,0.0029036,1.15415068
57091,5,7091,possibility,1,0.003097834,0.00058072,1.559615788
57092,5,7092,possibly,2,0.004584934,0.00116144,1.15415068
57093,5,7093,post hoc,2,0.006195669,0.00116144,1.559615788
57096,5,7096,potassium,7,0.01858226,0.004065041,1.336472237
57115,5,7115,pr,2,0.004584934,0.00116144,1.15415068
57118,5,7118,practical,2,0.005309217,0.00116144,1.336472237
57129,5,7129,pre existing,1,0.002654609,0.00058072,1.336472237
57136,5,7136,precursor,1,0.003097834,0.00058072,1.559615788
57137,5,7137,predict,1,0.002292467,0.00058072,1.15415068
57147,5,7147,predicting,1,0.002292467,0.00058072,1.15415068
57160,5,7160,predictive,1,0.002654609,0.00058072,1.336472237
57169,5,7169,predicts,1,0.002292467,0.00058072,1.15415068
57173,5,7173,preexisting,3,0.011007755,0.00174216,1.84729786
57176,5,7176,preferred,2,0.006195669,0.00116144,1.559615788
57178,5,7178,pregabalin,10,0.04474619,0.005807201,2.252762968
57179,5,7179,pregnancy,9,0.027880509,0.005226481,1.559615788
57181,5,7181,preliminary,1,0.002654609,0.00058072,1.336472237
57193,5,7193,pres,5,0.022373095,0.0029036,2.252762968
57196,5,7196,prescribed,1,0.002654609,0.00058072,1.336472237
57198,5,7198,prescription,1,0.002654609,0.00058072,1.336472237
57200,5,7200,presentation,2,0.005309217,0.00116144,1.336472237
57206,5,7206,pressure adult,1,0.003097834,0.00058072,1.559615788
57208,5,7208,pressure control,5,0.018346258,0.0029036,1.84729786
57210,5,7210,pressure hypertension,1,0.003097834,0.00058072,1.559615788
57212,5,7212,pressure level,1,0.003097834,0.00058072,1.559615788
57213,5,7213,pressure lowering,4,0.012391337,0.00232288,1.559615788
57214,5,7214,pressure mmhg,6,0.026847714,0.003484321,2.252762968
57231,5,7231,prevalent,3,0.007963826,0.00174216,1.336472237
57235,5,7235,prevent development,2,0.006195669,0.00116144,1.559615788
57240,5,7240,preventing,4,0.009169868,0.00232288,1.15415068
57255,5,7255,prevention progression,1,0.003097834,0.00058072,1.559615788
57267,5,7267,prevents,1,0.003097834,0.00058072,1.559615788
57274,5,7274,primary care,2,0.004584934,0.00116144,1.15415068
57275,5,7275,primary composite,1,0.003097834,0.00058072,1.559615788
57276,5,7276,primary end,1,0.003097834,0.00058072,1.559615788
57280,5,7280,primary prevention,1,0.002292467,0.00058072,1.15415068
57285,5,7285,print,1,0.003669252,0.00058072,1.84729786
57293,5,7293,pro,7,0.01858226,0.004065041,1.336472237
57295,5,7295,proactive,1,0.003669252,0.00058072,1.84729786
57316,5,7316,progres,5,0.022373095,0.0029036,2.252762968
57317,5,7317,progres sion,4,0.017898476,0.00232288,2.252762968
57320,5,7320,progression chronic,3,0.011007755,0.00174216,1.84729786
57322,5,7322,progression diabetic,6,0.026847714,0.003484321,2.252762968
57323,5,7323,progressive,4,0.010618435,0.00232288,1.336472237
57326,5,7326,proliferative,5,0.022373095,0.0029036,2.252762968
57327,5,7327,proliferative diabetic,4,0.017898476,0.00232288,2.252762968
57329,5,7329,prominent,1,0.003097834,0.00058072,1.559615788
57332,5,7332,promote,1,0.002292467,0.00058072,1.15415068
57339,5,7339,propensity,1,0.003097834,0.00058072,1.559615788
57340,5,7340,proper,2,0.006195669,0.00116144,1.559615788
57341,5,7341,properly,1,0.003097834,0.00058072,1.559615788
57345,5,7345,proportion participant,1,0.003669252,0.00058072,1.84729786
57351,5,7351,prospective diabetes,3,0.011007755,0.00174216,1.84729786
57354,5,7354,prospective randomized,1,0.003097834,0.00058072,1.559615788
57359,5,7359,prostaglandin,1,0.003669252,0.00058072,1.84729786
57362,5,7362,protective,5,0.015489172,0.0029036,1.559615788
57364,5,7364,protective sensation,5,0.022373095,0.0029036,2.252762968
57371,5,7371,protein intake,4,0.014677006,0.00232288,1.84729786
57377,5,7377,protocol,1,0.002654609,0.00058072,1.336472237
57378,5,7378,prove,2,0.007338503,0.00116144,1.84729786
57379,5,7379,proved,2,0.007338503,0.00116144,1.84729786
57380,5,7380,proven,2,0.004584934,0.00116144,1.15415068
57381,5,7381,provider,3,0.007963826,0.00174216,1.336472237
57410,5,7410,published correction,1,0.003669252,0.00058072,1.84729786
57420,5,7420,pulse,4,0.010618435,0.00232288,1.336472237
57429,5,7429,qual,1,0.002292467,0.00058072,1.15415068
57436,5,7436,quality care,2,0.005309217,0.00116144,1.336472237
57440,5,7440,quality evidence,1,0.002654609,0.00058072,1.336472237
57442,5,7442,quality life,10,0.022924669,0.005807201,1.15415068
57449,5,7449,quantitative,1,0.002654609,0.00058072,1.336472237
57461,5,7461,ra,9,0.020632202,0.005226481,1.15415068
57483,5,7483,random,5,0.011462334,0.0029036,1.15415068
57484,5,7484,random ized,4,0.014677006,0.00232288,1.84729786
57486,5,7486,randomised,3,0.006877401,0.00174216,1.15415068
57487,5,7487,randomised controlled,2,0.004584934,0.00116144,1.15415068
57488,5,7488,randomised double,1,0.003097834,0.00058072,1.559615788
57493,5,7493,randomized double,2,0.005309217,0.00116144,1.336472237
57495,5,7495,randomized study,1,0.002654609,0.00058072,1.336472237
57496,5,7496,randomly,1,0.002654609,0.00058072,1.336472237
57509,5,7509,ranibizumab,9,0.040271571,0.005226481,2.252762968
57511,5,7511,rapid,4,0.012391337,0.00232288,1.559615788
57513,5,7513,rarely,1,0.002654609,0.00058072,1.336472237
57517,5,7517,rate ml,3,0.011007755,0.00174216,1.84729786
57528,5,7528,ratio mg,3,0.011007755,0.00174216,1.84729786
57529,5,7529,rationale design,1,0.002654609,0.00058072,1.336472237
57531,5,7531,rb,1,0.002292467,0.00058072,1.15415068
57533,5,7533,rc,1,0.002654609,0.00058072,1.336472237
57547,5,7547,reaction,1,0.002654609,0.00058072,1.336472237
57550,5,7550,reader,1,0.003097834,0.00058072,1.559615788
57551,5,7551,reading,3,0.006877401,0.00174216,1.15415068
57571,5,7571,received,2,0.004584934,0.00116144,1.15415068
57574,5,7574,recent data,2,0.006195669,0.00116144,1.559615788
57578,5,7578,recent systematic,1,0.003097834,0.00058072,1.559615788
57581,5,7581,receptor,14,0.032094537,0.008130081,1.15415068
57582,5,7582,receptor blocker,5,0.013273043,0.0029036,1.336472237
57603,5,7603,recognition,2,0.005309217,0.00116144,1.336472237
57605,5,7605,recognized,1,0.003097834,0.00058072,1.559615788
57607,5,7607,recom,1,0.003669252,0.00058072,1.84729786
57622,5,7622,recommended patient,2,0.006195669,0.00116144,1.559615788
57626,5,7626,recommending,1,0.002292467,0.00058072,1.15415068
57627,5,7627,recommends,1,0.002292467,0.00058072,1.15415068
57639,5,7639,recurrence,2,0.005309217,0.00116144,1.336472237
57640,5,7640,recurrent,2,0.006195669,0.00116144,1.559615788
57641,5,7641,red,6,0.018587006,0.003484321,1.559615788
57643,5,7643,reduce cardiovascular,1,0.002292467,0.00058072,1.15415068
57645,5,7645,reduce risk,10,0.026546086,0.005807201,1.336472237
57649,5,7649,reduced risk,5,0.013273043,0.0029036,1.336472237
57651,5,7651,reduces risk,2,0.005309217,0.00116144,1.336472237
57654,5,7654,reducing risk,1,0.003097834,0.00058072,1.559615788
57657,5,7657,reduction cardiovascular,1,0.002654609,0.00058072,1.336472237
57671,5,7671,refer,6,0.015927652,0.003484321,1.336472237
57677,5,7677,referral,9,0.027880509,0.005226481,1.559615788
57678,5,7678,referring,3,0.009293503,0.00174216,1.559615788
57680,5,7680,reflect,1,0.003097834,0.00058072,1.559615788
57682,5,7682,refractory,2,0.007338503,0.00116144,1.84729786
57683,5,7683,reg,3,0.009293503,0.00174216,1.559615788
57684,5,7684,reg outcome,3,0.011007755,0.00174216,1.84729786
57686,5,7686,regarding benefit,1,0.003097834,0.00058072,1.559615788
57690,5,7690,regimen,2,0.005309217,0.00116144,1.336472237
57708,5,7708,regularly,1,0.003097834,0.00058072,1.559615788
57709,5,7709,regulatory,2,0.007338503,0.00116144,1.84729786
57711,5,7711,rehabilitation,2,0.005309217,0.00116144,1.336472237
57722,5,7722,relation,1,0.002292467,0.00058072,1.15415068
57729,5,7729,release,3,0.006877401,0.00174216,1.15415068
57746,5,7746,remain,2,0.006195669,0.00116144,1.559615788
57749,5,7749,remains,1,0.002292467,0.00058072,1.15415068
57755,5,7755,renal cardiovascular,4,0.017898476,0.00232288,2.252762968
57756,5,7756,renal disease,8,0.021236869,0.004645761,1.336472237
57757,5,7757,renal effect,5,0.022373095,0.0029036,2.252762968
57758,5,7758,renal event,3,0.011007755,0.00174216,1.84729786
57760,5,7760,renal function,1,0.003097834,0.00058072,1.559615788
57761,5,7761,renal outcome,9,0.033023264,0.005226481,1.84729786
57762,5,7762,renin,4,0.014677006,0.00232288,1.84729786
57763,5,7763,renin angiotensin,3,0.011007755,0.00174216,1.84729786
57766,5,7766,repeated,2,0.004584934,0.00116144,1.15415068
57768,5,7768,replace,1,0.003669252,0.00058072,1.84729786
57769,5,7769,replaced,1,0.002654609,0.00058072,1.336472237
57770,5,7770,replacement,1,0.003097834,0.00058072,1.559615788
57771,5,7771,replacement therapy,1,0.003097834,0.00058072,1.559615788
57774,5,7774,report american,2,0.004584934,0.00116144,1.15415068
57814,5,7814,reported year,1,0.002292467,0.00058072,1.15415068
57831,5,7831,require,9,0.023891478,0.005226481,1.336472237
57832,5,7832,requiring,2,0.005309217,0.00116144,1.336472237
57842,5,7842,research group,17,0.045128347,0.009872242,1.336472237
57854,5,7854,resistant,3,0.011007755,0.00174216,1.84729786
57864,5,7864,rest,1,0.002654609,0.00058072,1.336472237
57865,5,7865,resting,1,0.002654609,0.00058072,1.336472237
57868,5,7868,restriction,3,0.006877401,0.00174216,1.15415068
57886,5,7886,resulted,1,0.002292467,0.00058072,1.15415068
57889,5,7889,ret,4,0.017898476,0.00232288,2.252762968
57890,5,7890,ret inopathy,4,0.017898476,0.00232288,2.252762968
57891,5,7891,reti,5,0.022373095,0.0029036,2.252762968
57892,5,7892,reti nopathy,5,0.022373095,0.0029036,2.252762968
57893,5,7893,retinal,11,0.040361767,0.006387921,1.84729786
57895,5,7895,retinopathy,73,0.226141904,0.042392567,1.559615788
57896,5,7896,retinopathy screening,4,0.017898476,0.00232288,2.252762968
57897,5,7897,retinopathy study,2,0.007338503,0.00116144,1.84729786
57898,5,7898,retinopathy type,4,0.017898476,0.00232288,2.252762968
57899,5,7899,retrospective,1,0.002292467,0.00058072,1.15415068
57902,5,7902,reuptake,2,0.006195669,0.00116144,1.559615788
57903,5,7903,reuptake inhibitor,1,0.003097834,0.00058072,1.559615788
57905,5,7905,rev cd,5,0.015489172,0.0029036,1.559615788
57907,5,7907,revascularization,2,0.004584934,0.00116144,1.15415068
57911,5,7911,reverse,1,0.003097834,0.00058072,1.559615788
57912,5,7912,reversing,1,0.003097834,0.00058072,1.559615788
57932,5,7932,revised,2,0.006195669,0.00116144,1.559615788
57941,5,7941,rf,1,0.002654609,0.00058072,1.336472237
57943,5,7943,rh,1,0.002654609,0.00058072,1.336472237
57970,5,7970,rise,2,0.007338503,0.00116144,1.84729786
57976,5,7976,risk adverse,2,0.006195669,0.00116144,1.559615788
57981,5,7981,risk assessment,1,0.002292467,0.00058072,1.15415068
57982,5,7982,risk associated,1,0.002292467,0.00058072,1.15415068
57985,5,7985,risk benefit,1,0.002292467,0.00058072,1.15415068
57989,5,7989,risk cardiovascular,3,0.006877401,0.00174216,1.15415068
57998,5,7998,risk ckd,6,0.022015509,0.003484321,1.84729786
58005,5,8005,risk cvd,2,0.004584934,0.00116144,1.15415068
58008,5,8008,risk developing,2,0.006195669,0.00116144,1.559615788
58009,5,8009,risk development,4,0.009169868,0.00232288,1.15415068
58010,5,8010,risk diabetes,7,0.02168484,0.004065041,1.559615788
58022,5,8022,risk future,1,0.003097834,0.00058072,1.559615788
58026,5,8026,risk health,1,0.003097834,0.00058072,1.559615788
58031,5,8031,risk incident,2,0.004584934,0.00116144,1.15415068
58044,5,8044,risk management,2,0.006195669,0.00116144,1.559615788
58050,5,8050,risk mortality,1,0.002654609,0.00058072,1.336472237
58052,5,8052,risk new,2,0.005309217,0.00116144,1.336472237
58057,5,8057,risk patient,4,0.009169868,0.00232288,1.15415068
58112,5,8112,ro,1,0.003097834,0.00058072,1.559615788
58135,5,8135,ropathy,7,0.031322333,0.004065041,2.252762968
58155,5,8155,routine,1,0.002292467,0.00058072,1.15415068
58159,5,8159,rp,3,0.006877401,0.00174216,1.15415068
58160,5,8160,rp et,2,0.006195669,0.00116144,1.559615788
58173,5,8173,rule,2,0.005309217,0.00116144,1.336472237
58179,5,8179,rw,4,0.010618435,0.00232288,1.336472237
58180,5,8180,rw et,1,0.003097834,0.00058072,1.559615788
58181,5,8181,sa,2,0.005309217,0.00116144,1.336472237
58186,5,8186,safety,4,0.009169868,0.00232288,1.15415068
58187,5,8187,safety efficacy,1,0.003097834,0.00058072,1.559615788
58194,5,8194,salt,2,0.007338503,0.00116144,1.84729786
58227,5,8227,sc,2,0.005309217,0.00116144,1.336472237
58230,5,8230,scale,1,0.002654609,0.00058072,1.336472237
58251,5,8251,schwartz,1,0.002654609,0.00058072,1.336472237
58257,5,8257,scientific,1,0.002292467,0.00058072,1.15415068
58258,5,8258,scientific statement,1,0.002292467,0.00058072,1.15415068
58259,5,8259,scintigraphy,1,0.003097834,0.00058072,1.559615788
58282,5,8282,screen,4,0.009169868,0.00232288,1.15415068
58283,5,8283,screened,1,0.002654609,0.00058072,1.336472237
58285,5,8285,screening approach,1,0.003669252,0.00058072,1.84729786
58301,5,8301,screening program,1,0.002292467,0.00058072,1.15415068
58302,5,8302,screening recommendation,4,0.012391337,0.00232288,1.559615788
58321,5,8321,secondary analysis,2,0.006195669,0.00116144,1.559615788
58324,5,8324,secondary outcome,3,0.009293503,0.00174216,1.559615788
58325,5,8325,secondary prevention,1,0.002292467,0.00058072,1.15415068
58329,5,8329,sectional,1,0.002292467,0.00058072,1.15415068
58338,5,8338,seeking,1,0.003097834,0.00058072,1.559615788
58339,5,8339,seen,1,0.002292467,0.00058072,1.15415068
58342,5,8342,selected,3,0.006877401,0.00174216,1.15415068
58343,5,8343,selection,4,0.010618435,0.00232288,1.336472237
58345,5,8345,selective,1,0.002292467,0.00058072,1.15415068
58349,5,8349,semaglutide,5,0.018346258,0.0029036,1.84729786
58351,5,8351,sensation,11,0.034076177,0.006387921,1.559615788
58353,5,8353,sensitive,2,0.004584934,0.00116144,1.15415068
58361,5,8361,separate,1,0.002292467,0.00058072,1.15415068
58363,5,8363,september,3,0.007963826,0.00174216,1.336472237
58364,5,8364,sequela,1,0.003097834,0.00058072,1.559615788
58366,5,8366,series,1,0.002292467,0.00058072,1.15415068
58367,5,8367,serotonin,1,0.003097834,0.00058072,1.559615788
58368,5,8368,serotonin reuptake,1,0.003097834,0.00058072,1.559615788
58370,5,8370,serum creatinine,14,0.04336968,0.008130081,1.559615788
58371,5,8371,serum lipid,1,0.003097834,0.00058072,1.559615788
58383,5,8383,severe,14,0.032094537,0.008130081,1.15415068
58395,5,8395,sexual,4,0.010618435,0.00232288,1.336472237
58396,5,8396,sf,1,0.002654609,0.00058072,1.336472237
58398,5,8398,sglt,15,0.055038774,0.008710801,1.84729786
58399,5,8399,sglt inhibitor,14,0.051369522,0.008130081,1.84729786
58401,5,8401,shah,1,0.002654609,0.00058072,1.336472237
58406,5,8406,shared,1,0.002654609,0.00058072,1.336472237
58415,5,8415,shoe,5,0.022373095,0.0029036,2.252762968
58416,5,8416,short term,2,0.004584934,0.00116144,1.15415068
58417,5,8417,shorter,3,0.011007755,0.00174216,1.84729786
58430,5,8430,showing,1,0.002292467,0.00058072,1.15415068
58435,5,8435,si,1,0.002292467,0.00058072,1.15415068
58437,5,8437,siegel,1,0.003669252,0.00058072,1.84729786
58442,5,8442,significant change,1,0.003097834,0.00058072,1.559615788
58444,5,8444,significant effect,1,0.003669252,0.00058072,1.84729786
58447,5,8447,significant increase,1,0.002292467,0.00058072,1.15415068
58461,5,8461,silver,1,0.003097834,0.00058072,1.559615788
58465,5,8465,sim,1,0.003669252,0.00058072,1.84729786
58473,5,8473,simulated,1,0.003669252,0.00058072,1.84729786
58481,5,8481,singh,1,0.002654609,0.00058072,1.336472237
58484,5,8484,sion,8,0.029354013,0.004645761,1.84729786
58488,5,8488,situation,1,0.003669252,0.00058072,1.84729786
58493,5,8493,skin,4,0.012391337,0.00232288,1.559615788
58494,5,8494,sl,1,0.002292467,0.00058072,1.15415068
58500,5,8500,slow,9,0.023891478,0.005226481,1.336472237
58501,5,8501,slow progression,5,0.018346258,0.0029036,1.84729786
58502,5,8502,sm et,1,0.002292467,0.00058072,1.15415068
58512,5,8512,smith,1,0.002292467,0.00058072,1.15415068
58541,5,8541,soc,9,0.027880509,0.005226481,1.559615788
58542,5,8542,soc nephrol,8,0.035796952,0.004645761,2.252762968
58544,5,8544,social,1,0.002292467,0.00058072,1.15415068
58554,5,8554,society hypertension,1,0.002654609,0.00058072,1.336472237
58561,5,8561,sodium,9,0.023891478,0.005226481,1.336472237
58563,5,8563,sodium glucose,5,0.018346258,0.0029036,1.84729786
58565,5,8565,sodium potassium,2,0.007338503,0.00116144,1.84729786
58568,5,8568,soft,1,0.003097834,0.00058072,1.559615788
58572,5,8572,solid,1,0.003097834,0.00058072,1.559615788
58573,5,8573,solomon,1,0.002654609,0.00058072,1.336472237
58583,5,8583,south,1,0.002292467,0.00058072,1.15415068
58595,5,8595,special,4,0.010618435,0.00232288,1.336472237
58597,5,8597,specialist,3,0.007963826,0.00174216,1.336472237
58598,5,8598,specialized,3,0.011007755,0.00174216,1.84729786
58599,5,8599,specif,1,0.003669252,0.00058072,1.84729786
58617,5,8617,spectrum,1,0.002654609,0.00058072,1.336472237
58625,5,8625,spironolactone,2,0.007338503,0.00116144,1.84729786
58637,5,8637,spot,4,0.012391337,0.00232288,1.559615788
58639,5,8639,sprint,2,0.007338503,0.00116144,1.84729786
58640,5,8640,square,1,0.003097834,0.00058072,1.559615788
58652,5,8652,stage,16,0.042473738,0.009291521,1.336472237
58653,5,8653,stage ckd,7,0.031322333,0.004065041,2.252762968
58662,5,8662,standard medical,4,0.017898476,0.00232288,2.252762968
58677,5,8677,statement american,3,0.006877401,0.00174216,1.15415068
58704,5,8704,steering committee,2,0.006195669,0.00116144,1.559615788
58718,5,8718,stop,1,0.003669252,0.00058072,1.84729786
58726,5,8726,stratification,1,0.002292467,0.00058072,1.15415068
58738,5,8738,stress,1,0.002292467,0.00058072,1.15415068
58777,5,8777,strong,3,0.006877401,0.00174216,1.15415068
58782,5,8782,structural,1,0.002654609,0.00058072,1.336472237
58799,5,8799,study assessed,1,0.002654609,0.00058072,1.336472237
58803,5,8803,study bmj,1,0.002654609,0.00058072,1.336472237
58814,5,8814,study clin,1,0.002292467,0.00058072,1.15415068
58826,5,8826,study demonstrate,1,0.003097834,0.00058072,1.559615788
58827,5,8827,study demonstrated,1,0.002654609,0.00058072,1.336472237
